run_id,ts,mode,config,kv_dtype,model_key,gpu,idx,gold,pred,correct,latency_ms,out_sha1,out_len,gpu_kv_cache_tokens,n_shot,desc,foreign_gpu_count,foreign_max_util,level,log
20260830-224536-m5-precision,2026-08-30T22:48:53.344590+08:00,precision,bf16,auto,llama,0,46,163,57,False,1693.7,077ef8559a0751b4,234,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:48:57.008715+08:00,precision,bf16,auto,llama,0,47,800,800,True,3398.1,feceddbac976033b,338,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:48:58.303447+08:00,precision,bf16,auto,llama,0,48,8,8,True,981.2,f71e25120398a2d3,90,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:00.530176+08:00,precision,bf16,auto,llama,0,49,30,30,True,1963.3,42bb4e5decde42ee,231,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:02.041816+08:00,precision,bf16,auto,llama,0,50,294,294,True,1235.0,321cdef71e28d701,139,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:04.108909+08:00,precision,bf16,auto,llama,0,51,5,5,True,1785.2,192c339667af5e25,185,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:06.578558+08:00,precision,bf16,auto,llama,0,52,15,15,True,2189.7,375136de97c2ccb6,230,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:10.539058+08:00,precision,bf16,auto,llama,0,53,40,40,True,3682.5,495e855157ba9817,488,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:12.383495+08:00,precision,bf16,auto,llama,0,54,40,40,True,1561.6,20f9401fb0fa9646,152,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:13.901246+08:00,precision,bf16,auto,llama,0,55,14,14,True,1216.9,81dd6eb256129901,110,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:15.529606+08:00,precision,bf16,auto,llama,0,56,3,3,True,1363.9,c7548654ab05cbc9,142,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:17.438859+08:00,precision,bf16,auto,llama,0,57,83,83,True,1621.1,301694aa57573048,193,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:20.488149+08:00,precision,bf16,auto,llama,0,58,57,57,True,2765.6,f34c08cdd921e82b,297,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:22.257675+08:00,precision,bf16,auto,llama,0,59,187,187,True,1504.2,151fb9c917e3b0ee,175,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:24.588199+08:00,precision,bf16,auto,llama,0,60,17,17.2,False,2033.2,2473e3ed98f99bbd,199,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:27.238934+08:00,precision,bf16,auto,llama,0,61,1430,1430,True,2378.1,05de4849359e8847,231,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:30.296316+08:00,precision,bf16,auto,llama,0,62,25000,52500,False,2789.7,1f82323a64b24818,343,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:34.037702+08:00,precision,bf16,auto,llama,0,63,1596,1596,True,3387.7,1940abb6d3484867,399,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:35.717445+08:00,precision,bf16,auto,llama,0,64,300,300,True,1376.4,834bb3814ae3ad3e,170,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:38.229425+08:00,precision,bf16,auto,llama,0,65,36,36,True,2244.3,b086853a0f5d5306,251,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:40.720306+08:00,precision,bf16,auto,llama,0,66,48,48,True,2177.8,a8beefa81ee3bc90,267,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:42.804160+08:00,precision,bf16,auto,llama,0,67,595,595,True,1778.3,83c164f2377559ae,187,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:44.661107+08:00,precision,bf16,auto,llama,0,68,36,36,True,1565.7,82e245c02f4d8a81,163,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:46.226623+08:00,precision,bf16,auto,llama,0,69,60,60,True,1261.3,d905510477335225,139,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:48.733592+08:00,precision,bf16,auto,llama,0,70,7425,7425,True,2221.3,e159923abcad5eac,295,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:50.257708+08:00,precision,bf16,auto,llama,0,71,60,60,True,1212.5,714697f38b18c567,136,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:52.271428+08:00,precision,bf16,auto,llama,0,72,221,221,True,1748.8,c2f68cf695af243e,188,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:49:55.304579+08:00,precision,bf16,auto,llama,0,73,255,255,True,2763.2,5223469314381bfd,300,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:00.737772+08:00,precision,bf16,auto,llama,0,74,88,88,True,5147.4,be21602a25d80f45,577,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:03.336721+08:00,precision,bf16,auto,llama,0,75,60,7.5,False,2301.4,6f43fe5d25cbca10,266,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:07.256241+08:00,precision,bf16,auto,llama,0,76,5,9,False,3658.6,30a68106535cee31,467,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:09.384141+08:00,precision,bf16,auto,llama,0,77,100,100,True,1817.9,d5546a5a389cfccc,269,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:12.989898+08:00,precision,bf16,auto,llama,0,78,6,6,True,3298.9,cd045b1c65c7a97c,345,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:14.878672+08:00,precision,bf16,auto,llama,0,79,70,70,True,1602.1,8c25dc60d233227b,150,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:16.844336+08:00,precision,bf16,auto,llama,0,80,10,10,True,1662.0,ddf77e994052c251,187,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:19.676917+08:00,precision,bf16,auto,llama,0,81,17,17,True,2556.7,df46caeb68c0672b,343,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:21.443902+08:00,precision,bf16,auto,llama,0,82,623,623,True,1493.2,88b7452baa158ac4,198,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:22.979921+08:00,precision,bf16,auto,llama,0,83,600,600,True,1258.9,68176db973a2911d,134,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:25.432819+08:00,precision,bf16,auto,llama,0,84,15,15,True,2182.3,b9f449a1c320e4ad,227,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:27.529614+08:00,precision,bf16,auto,llama,0,85,44,44,True,1814.2,ab303ee0bcb294a8,218,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:30.114830+08:00,precision,bf16,auto,llama,0,86,22,22,True,2314.9,1f9cceb9b7081001,252,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:32.548451+08:00,precision,bf16,auto,llama,0,87,9360,780,False,2161.3,ac87719d8c7e5ae8,264,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:34.497314+08:00,precision,bf16,auto,llama,0,88,8000,8000,True,1630.8,e96d0dcf0521b388,167,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:37.250631+08:00,precision,bf16,auto,llama,0,89,24,18,False,2448.6,42a9237a21068bbf,261,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:39.447688+08:00,precision,bf16,auto,llama,0,90,225,225,True,1921.2,236cab0c15c18145,225,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:41.624299+08:00,precision,bf16,auto,llama,0,91,28,28,True,1905.8,16a2d444a0531f2a,169,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:43.479249+08:00,precision,bf16,auto,llama,0,92,4,4,True,1580.1,c3a7d145dbaf8d0e,141,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:45.336517+08:00,precision,bf16,auto,llama,0,93,36,36,True,1578.6,4bd7ebe1629f5fda,175,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:47.486377+08:00,precision,bf16,auto,llama,0,94,348,360,False,1882.7,37ba55607603116a,196,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:50.115374+08:00,precision,bf16,auto,llama,0,95,40,40,True,2338.5,33ae114dc7e4b02a,240,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:51.646185+08:00,precision,bf16,auto,llama,0,96,3,3,True,1259.3,5c3d9239a05e411e,114,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:53.482346+08:00,precision,bf16,auto,llama,0,97,12,6,False,1548.4,1875f05a4f7d2824,211,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:55.894285+08:00,precision,bf16,auto,llama,0,98,5,5,True,2145.6,54deea5ffaa4778c,288,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:50:58.639200+08:00,precision,bf16,auto,llama,0,99,58,58,True,2476.7,679780b93611797b,341,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
20260830-224536-m5-precision,2026-08-30T22:51:01.830518+08:00,precision,bf16,auto,llama,0,100,175,175,True,2920.8,f3a4eb6171de86da,398,41609,64,無損基準,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260830-224536-m5-precision/bf16/server.log
